,Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
5673,88950910,Райффайзен,Data Scientist в команду CVM AI,False,,,От 1 года до 3 лет,Полный день,,управление коммуникация тестирование ценообразование моделирование ml ml python ml pyspark sql bash git статистика тестирование алгоритм страхование страхование
5674,88378975,Ритейл,Разработчик OLAP / Power BI (DAX),True,120000.0,200000.0,От 1 года до 3 лет,Полный день,"['sql', 'mdx', 'dax', 'olap-модели', 'python']",retail ml алгоритм bi отчётность olap bi fmcg olap sql sql olap dax mdx olap excel dax python pandas bi olap тестирование olap olap sql olap olap администрирование olap dwh автоматизация
5675,89004331,BetBoom,Data Scientist,False,,,От 3 до 6 лет,Гибкий график,"['postgresql', 'sql', 'python', 'ml']",backend антифрод алгоритм алгоритм алгоритм статистика sql python ответственность python clickhouse postgresql gitlab jira
5676,87777523,Dinord,ML - инженер/Дата - аналитик,False,,,От 1 года до 3 лет,Полный день,"['python', 'pandas', 'numpy', 'sql', 'docker']",прогнозирование ml прогнозирование api прогнозирование python pandas numpy sql статистика ml ci cd docker git gitflow clickhouse fastapi
5677,86742939,Rubbles,Аналитик данных,True,,191400.0,От 1 года до 3 лет,Полный день,"['python', 'sql']",прогнозирование ценообразование python pandas numpy sql визуализация matplotlib обучаемость pyspark ml de
5678,83072711,Хорсъ,Data Engineer,False,,,От 1 года до 3 лет,Полный день,"['python', 'sql', 'etl', 'bi', 'ml']",metabase python python sql документация субд etl metabase apache superset алгоритм
5679,88545814,КБ,ML аналитик,False,,,От 1 года до 3 лет,Полный день,"['sql', 'python', 'nlp', 'cv', 'git', 'docker']",cv c c алгоритм архитектура nlp python ml numpy scipy pytorch sql python git docker linux unix планирование управление
5680,88322478,INSITECH,Data Analyst,False,,,От 1 года до 3 лет,Удаленная работа,"['python', 'sql', 'pyspark', 'ml', 'pandas', 'spark', 'tableau']",development development python руководитель sql spark руководитель визуализация отчётность архитектура тестирование linux gitlab excel статистика spark pyspark excel формула тестирование sql bi qlik
5681,85761465,СБЕР,Senior System Analyst (Исследование данных и AI-трансформация),False,,,От 3 до 6 лет,Гибкий график,"['hadoop', 'spark', 'sql']",управление ai прогнозирование ответственность документация коммуникация коммуникация dwh de ai ml hadoop hive spark enterprise rest soa soap mq devops jira confluence bitbucket документация sql ai страхование
5682,88623750,ИВ,ML-engineer / ML engineer,False,,,От 1 года до 3 лет,Полный день,"['python', 'sql', 'pandas', 'статистика', 'ml', 'numpy']",ml ml python ценообразование статистика алгоритм python numpy pandas scipy matplotlib ml python xgboost scikit django flask ml sql страхование
5683,86261194,РНКБ,Python разработчик,False,,,От 1 года до 3 лет,Гибкий график,"['python', 'sql']",python rest rest rest python flask sqlalchemy python rest api ml nlp oracle sql redis python rest rest rest python flask sqlalchemy
5684,88061513,СБЕР,Аналитик продуктов,False,,,От 3 до 6 лет,Полный день,,робототехника робототехника робототехника робототехника робототехника робототехника робототехника документация ai ml документация
5685,89056884,Платформа,Инженер Данных / Data Engineer / Дата Инженер,True,,261000.0,От 1 года до 3 лет,Удаленная работа,"['sql', 'scala', 'spark', 'hadoop', 'hive', 'python', 'airflow']",scala java hadoop spark python sql airflow c scala java hadoop hive spark python ml airflow архитектура spark etl
